,Marginal,Node,Level,Branch,OR_Details,Additional_Stat,Tree
69,-17.365281802569413,0,14,1,"['HSPH1', 11, 14, 0, 0, nan]",-17.365281802569413,2
70,-15.030648355862258,0,13,1,"['WNK2', 9, 9, 0, 0, nan]",-15.030648355862258,2
71,-16.789917657665853,0,12,1,"['CALCA', 11, 14, 0, 0, nan]",-16.789917657665853,2
72,-31.788630258469173,HIPK2,12,1,"['HIPK2', 7, 0, 11, 32, inf]",-31.788630258469173,2
73,-22.308524506545204,0,12,0,"['HIPK2', 0, 0, 11, 32, nan]",-22.308524506545204,2
74,-5.819308483552987,0,12,1,"['HIPK2', 7, 0, 0, 0, nan]",-5.819308483552987,2
75,-7.759622647104198,0,10,1,"['NEK5', 0, 98, 0, 0, nan]",-7.759622647104198,2
76,-5.515878054133068,0,9,1,"['TBC1D20', 6, 1, 0, 0, nan]",-5.515878054133068,2
77,-16.668808785039893,U2SURP,9,1,"['U2SURP', 7, 0, 5, 13, inf]",-16.668808785039893,2
78,-11.482024793256764,0,9,0,"['U2SURP', 0, 0, 5, 13, nan]",-11.482024793256764,2
79,-4.956262266197645,0,9,1,"['U2SURP', 7, 0, 0, 0, nan]",-4.956262266197645,2
80,-6.974285414076186,0,7,1,"['BCHE', 0, 106, 0, 0, nan]",-6.974285414076186,2
81,-10.11545225461704,0,6,1,"['SLC16A8', 9, 6, 0, 0, nan]",-10.11545225461704,2
82,-22.78732988365304,ALPK1,6,1,"['ALPK1', 6, 0, 9, 19, inf]",-22.78732988365304,2
83,-17.499441712595544,KDM5B,7,0,"['KDM5B', 4, 0, 5, 19, inf]",-17.499441712595544,2
84,-12.125900924809926,MYLK,8,0,"['MYLK', 3, 0, 2, 19, inf]",-12.125900924809926,2
85,-6.683483214288128,0,8,0,"['MYLK', 0, 0, 2, 19, nan]",-6.683483214288128,2
86,-3.975433013185919,0,8,1,"['MYLK', 3, 0, 0, 0, nan]",-3.975433013185919,2
87,-3.9108944920483473,0,7,1,"['KDM5B', 4, 0, 0, 0, nan]",-3.9108944920483473,2
88,-3.95968465621778,0,6,1,"['ALPK1', 6, 0, 0, 0, nan]",-3.95968465621778,2
89,-8.434176518563753,0,4,1,"['MAN1C1', 11, 7, 0, 0, nan]",-8.434176518563753,2
90,-69.10667094131492,CPT1B,4,1,"['CPT1B', 10, 0, 28, 85, inf]",-69.10667094131492,2
91,-60.07748608763411,EMD,5,0,"['EMD', 6, 0, 22, 85, inf]",-60.07748608763411,2
92,-48.259566594980335,BTG2,6,0,"['BTG2', 16, 15, 6, 70, 12.444445]",-48.259566594980335,2
93,-20.29604799074351,KCNH6,7,0,"['KCNH6', 3, 1, 3, 69, 69.0]",-20.29604799074351,2
94,-11.911243987372997,SLK,8,0,"['SLK', 2, 0, 1, 69, inf]",-11.911243987372997,2
95,-7.530781074675275,0,8,0,"['SLK', 0, 0, 1, 69, nan]",-7.530781074675275,2
96,-3.6877509407341376,0,8,1,"['SLK', 2, 0, 0, 0, nan]",-3.6877509407341376,2
97,-4.380898121294083,0,7,1,"['KCNH6', 3, 1, 0, 0, nan]",-4.380898121294083,2
98,-20.82035826299689,0,6,1,"['BTG2', 16, 15, 0, 0, nan]",-20.82035826299689,2
99,-3.672002583765999,0,5,1,"['EMD', 6, 0, 0, 0, nan]",-3.672002583765999,2
100,-3.836305635057275,0,4,1,"['CPT1B', 10, 0, 0, 0, nan]",-3.836305635057275,2
101,-67.58873770897272,ACY3,3,1,"['ACY3', 13, 1, 30, 65, 28.166666]",-67.58873770897272,2
102,-55.93373746106476,RELN,4,0,"['RELN', 7, 0, 23, 65, inf]",-55.93373746106476,2
103,-47.42979360406751,GRIN3A,5,0,"['GRIN3A', 6, 0, 17, 65, inf]",-47.42979360406751,2
104,-40.7318773925043,CFAP46,6,0,"['CFAP46', 4, 0, 13, 65, inf]",-40.7318773925043,2
105,-34.68511698549559,PHF12,7,0,"['PHF12', 6, 4, 7, 61, 13.071429]",-34.68511698549559,2
106,-21.30289131710453,PIK3CG,8,0,"['PIK3CG', 3, 0, 4, 61, inf]",-21.30289131710453,2
107,-15.423755954970463,FAM186A,9,0,"['FAM186A', 2, 0, 2, 61, inf]",-15.423755954970463,2
108,-9.472601238479108,0,9,0,"['FAM186A', 0, 0, 2, 61, nan]",-9.472601238479108,2
109,-3.9754330131859184,0,9,1,"['FAM186A', 2, 0, 0, 0, nan]",-3.9754330131859184,2
110,-3.975433013185919,0,8,1,"['PIK3CG', 3, 0, 0, 0, nan]",-3.975433013185919,2
111,-5.856804641103661,0,7,1,"['PHF12', 6, 4, 0, 0, nan]",-5.856804641103661,2
112,-3.623212419596568,0,6,1,"['CFAP46', 4, 0, 0, 0, nan]",-3.623212419596568,2
113,-3.672002583765999,0,5,1,"['GRIN3A', 6, 0, 0, 0, nan]",-3.672002583765999,2
114,-3.5178519039387406,0,4,1,"['RELN', 7, 0, 0, 0, nan]",-3.5178519039387406,2
115,-4.482932799982331,0,3,1,"['ACY3', 13, 1, 0, 0, nan]",-4.482932799982331,2
116,-539.957665404069,CCDC39,2,1,"['CCDC39', 22, 256, 226, 516, 0.19621128]",-539.957665404069,2
117,-448.7697833813157,APC,3,0,"['APC', 6, 74, 220, 442, 0.16289926]",-448.7697833813157,2
118,-411.0388550911172,ALPK3,4,0,"['ALPK3', 15, 0, 205, 442, inf]",-411.0388550911172,2
119,-398.6399504107058,SH2B1,5,0,"['SH2B1', 22, 8, 183, 434, 6.5218577]",-398.6399504107058,2
120,-368.51449370075215,RBM12B-AS1,6,0,"['RBM12B-AS1', 20, 6, 163, 428, 8.752556]",-368.51449370075215,2
121,-344.98566238954834,HUWE1,7,0,"['HUWE1', 0, 35, 163, 393, 0.0]",-344.98566238954834,2
122,-332.77323758620014,CYP26B1,8,0,"['CYP26B1', 9, 0, 154, 393, inf]",-332.77323758620014,2
123,-323.97511375099435,THBS1,9,0,"['THBS1', 10, 2, 144, 391, 13.576389]",-323.97511375099435,2
124,-310.2905902036114,CFAP43,10,0,"['CFAP43', 10, 2, 134, 389, 14.514926]",-310.2905902036114,2
125,-297.5028898816451,ACTL7A,11,0,"['ACTL7A', 6, 0, 128, 389, inf]",-297.5028898816451,2
126,-289.9367221192365,RARS,12,0,"['RARS', 7, 1, 121, 388, 22.446281]",-289.9367221192365,2
127,-279.95642216081137,SCPEP1,13,0,"['SCPEP1', 9, 3, 112, 385, 10.3125]",-279.95642216081137,2
128,-266.54641603682774,TCEAL6,14,0,"['TCEAL6', 5, 0, 107, 385, inf]",-266.54641603682774,2
129,-259.12124637647327,UNCX,15,0,"['UNCX', 5, 0, 102, 385, inf]",-259.12124637647327,2
130,-251.5032573433538,0,15,0,"['UNCX', 0, 0, 102, 385, nan]",-251.5032573433538,2
131,-6.39467262845655,0,15,1,"['UNCX', 5, 0, 0, 0, nan]",-6.39467262845655,2
132,-6.106990556004769,0,14,1,"['TCEAL6', 5, 0, 0, 0, nan]",-6.106990556004769,2
133,-10.915101585989552,0,13,1,"['SCPEP1', 9, 3, 0, 0, nan]",-10.915101585989552,2
134,-6.512455664112933,0,12,1,"['RARS', 7, 1, 0, 0, nan]",-6.512455664112933,2
135,-5.398095018476685,0,11,1,"['ACTL7A', 6, 0, 0, 0, nan]",-5.398095018476685,2
136,-6.661010358436069,0,10,1,"['CFAP43', 10, 2, 0, 0, nan]",-6.661010358436069,2
137,-6.373328285984289,0,9,1,"['THBS1', 10, 2, 0, 0, nan]",-6.373328285984289,2
138,-4.891723745060075,0,8,1,"['CYP26B1', 9, 0, 0, 0, nan]",-4.891723745060075,2
139,-5.88497551807037,0,7,1,"['HUWE1', 0, 35, 0, 0, nan]",-5.88497551807037,2
140,-9.941098867472263,0,6,1,"['RBM12B-AS1', 20, 6, 0, 0, nan]",-9.941098867472263,2
141,-14.462887444521296,MAP3K1,6,1,"['MAP3K1', 1, 6, 21, 2, 0.015873017]",-14.462887444521296,2
142,-6.203429249188895,0,6,0,"['MAP3K1', 0, 0, 21, 2, nan]",-6.203429249188895,2
143,-4.652831836777725,0,6,1,"['MAP3K1', 1, 6, 0, 0, nan]",-4.652831836777725,2
144,-4.210999084498686,0,4,1,"['ALPK3', 15, 0, 0, 0, nan]",-4.210999084498686,2
145,-15.059045897357652,AGO2,4,1,"['AGO2', 4, 0, 2, 74, inf]",-15.059045897357652,2
146,-6.854510764463356,0,4,0,"['AGO2', 0, 0, 2, 74, nan]",-6.854510764463356,2
147,-3.0478482746930045,0,4,1,"['AGO2', 4, 0, 0, 0, nan]",-3.0478482746930045,2
148,-70.44428353052301,SIM1,3,1,"['SIM1', 6, 2, 16, 254, 47.625]",-70.44428353052301,2
149,-57.913274970060506,SLC27A2,4,0,"['SLC27A2', 3, 0, 13, 254, inf]",-57.913274970060506,2
150,-48.88697637486734,ZNF528,5,0,"['ZNF528', 3, 0, 10, 254, inf]",-48.88697637486734,2
151,-42.231107116065004,TMEM8A,6,0,"['TMEM8A', 2, 0, 8, 254, inf]",-42.231107116065004,2
152,-35.4036423433131,SLC24A1,7,0,"['SLC24A1', 2, 0, 6, 254, inf]",-35.4036423433131,2
153,-30.230840961207743,FIP1L1,8,0,"['FIP1L1', 2, 2, 4, 252, 62.999996]",-30.230840961207743,2
154,-22.566678978233497,ASL,9,0,"['ASL', 2, 3, 2, 249, 83.00001]",-22.566678978233497,2
155,-14.616881762071776,SH3GL2,10,0,"['SH3GL2', 1, 0, 1, 249, inf]",-14.616881762071776,2
156,-9.379110895391747,0,10,0,"['SH3GL2', 0, 0, 1, 249, nan]",-9.379110895391747,2
157,-3.857649977529536,0,10,1,"['SH3GL2', 1, 0, 0, 0, nan]",-3.857649977529536,2
158,-5.36172737430581,0,9,1,"['ASL', 2, 3, 0, 0, nan]",-5.36172737430581,2
159,-4.786363229402247,0,8,1,"['FIP1L1', 2, 2, 0, 0, nan]",-4.786363229402247,2
160,-3.4000688682823568,0,7,1,"['SLC24A1', 2, 0, 0, 0, nan]",-3.4000688682823568,2
161,-3.112386795830576,0,6,1,"['TMEM8A', 2, 0, 0, 0, nan]",-3.112386795830576,2
162,-3.1123867958305764,0,5,1,"['ZNF528', 3, 0, 0, 0, nan]",-3.1123867958305764,2
163,-2.824704723378795,0,4,1,"['SLC27A2', 3, 0, 0, 0, nan]",-2.824704723378795,2
164,-4.195250727530547,0,3,1,"['SIM1', 6, 2, 0, 0, nan]",-4.195250727530547,2
0,-2295.0468923965973,HEATR6,1,2,"['HEATR6', 76, 84, 794, 4143, 4.720942785174523]",-2295.0468923965973,3
1,-2164.8015423809,NTHL1,2,0,"['NTHL1', 30, 29, 764, 4114, 5.5705]",-2164.8015423809,3
2,-2105.86576513786,PRKCI,3,0,"['PRKCI', 18, 331, 746, 3783, 0.27576685]",-2105.86576513786,3
3,-2008.6231025129205,PIK3CA,4,0,"['PIK3CA', 185, 519, 561, 3264, 2.0739183]",-2008.6231025129205,3
4,-1586.3427209205431,MAFF,5,0,"['MAFF', 15, 8, 546, 3256, 11.181319]",-1586.3427209205431,3
5,-1558.4239313722253,RTL1,6,0,"['RTL1', 18, 17, 528, 3239, 6.4953213]",-1558.4239313722253,3
6,-1521.505936238493,PIP5K1C,7,0,"['PIP5K1C', 19, 21, 509, 3218, 5.7200866]",-1521.505936238493,3
7,-1481.9307388499517,PRR23C,8,0,"['PRR23C', 11, 6, 498, 3212, 11.824632]",-1481.9307388499517,3
8,-1459.1718710019877,MTOR,9,0,"['MTOR', 0, 105, 498, 3107, 0.0]",-1459.1718710019877,3
9,-1444.4347299818292,YIPF6,10,0,"['YIPF6', 9, 3, 489, 3104, 19.042946]",-1444.4347299818292,3
10,-1427.2589736600012,PNMT,11,0,"['PNMT', 39, 93, 450, 3011, 2.8059497]",-1427.2589736600012,3
11,-1336.6857112701557,NDUFB10,12,0,"['NDUFB10', 5, 0, 445, 3011, inf]",-1336.6857112701557,3
12,-1327.1369144180949,SRPX2,13,0,"['SRPX2', 9, 6, 436, 3005, 10.338303]",-1327.1369144180949,3
13,-1307.561146852919,RMDN1,14,0,"['RMDN1', 40, 111, 396, 2894, 2.6335425]",-1307.561146852919,3
14,-1208.5803390322376,PTEN,15,0,"['PTEN', 76, 293, 320, 2601, 2.1083193]",-1208.5803390322376,3
15,-1005.879103252415,CCPG1,16,0,"['CCPG1', 9, 3, 311, 2598, 25.061094]",-1005.879103252415,3
16,-987.8978415185036,CHIC2,17,0,"['CHIC2', 12, 12, 299, 2586, 8.648829]",-987.8978415185036,3
17,-960.4256451869784,GGT6,18,0,"['GGT6', 6, 1, 293, 2585, 52.935154]",-960.4256451869784,3
18,-947.0237761137888,FAM9A,19,0,"['FAM9A', 5, 0, 288, 2585, inf]",-947.0237761137888,3
19,-937.4226711353958,TLR5,20,0,"['TLR5', 18, 40, 270, 2545, 4.2416663]",-937.4226711353958,3
20,-891.4238368953961,LSM1,21,0,"['LSM1', 27, 84, 243, 2461, 3.255291]",-891.4238368953961,3
21,-818.5927431180394,LRP1B,22,0,"['LRP1B', 11, 371, 232, 2090, 0.26710194]",-818.5927431180394,3
22,-756.8439292623586,KIF5C,23,0,"['KIF5C', 7, 4, 225, 2086, 16.224445]",-756.8439292623586,3
23,-740.5771585170518,NR5A2,24,0,"['NR5A2', 9, 9, 216, 2077, 9.615741]",-740.5771585170518,3
24,-719.1987472084826,CDK5RAP2,25,0,"['CDK5RAP2', 10, 13, 206, 2064, 7.707244]",-719.1987472084826,3
25,-694.3406675400587,OR9I1,26,0,"['OR9I1', 4, 0, 202, 2064, inf]",-694.3406675400587,3
26,-684.9027144996709,EIF5,27,0,"['EIF5', 6, 3, 196, 2061, 21.030613]",-684.9027144996709,3
27,-671.479920172135,IDE,28,0,"['IDE', 7, 7, 189, 2054, 10.867724]",-671.479920172135,3
28,-654.3068226000415,0,28,0,"['IDE', 0, 0, 189, 2054, nan]",-654.3068226000415,3
29,-17.137605029116163,0,28,1,"['IDE', 7, 7, 0, 0, nan]",-17.137605029116163,3
30,-11.38730253882507,0,27,1,"['EIF5', 6, 3, 0, 0, nan]",-11.38730253882507,3
31,-9.376853868632184,0,26,1,"['OR9I1', 4, 0, 0, 0, nan]",-9.376853868632184,3
32,-21.27172194426839,0,25,1,"['CDK5RAP2', 10, 13, 0, 0, nan]",-21.27172194426839,3
33,-18.195151152831848,0,24,1,"['NR5A2', 9, 9, 0, 0, nan]",-18.195151152831848,3
34,-13.889086058961006,0,23,1,"['KIF5C', 7, 4, 0, 0, nan]",-13.889086058961006,3
35,-48.89730837335458,LDLR,23,1,"['LDLR', 4, 1, 7, 370, 211.42857]",-48.89730837335458,3
36,-34.72046642952417,0,23,0,"['LDLR', 0, 0, 7, 370, nan]",-34.72046642952417,3
37,-9.206954831836788,0,23,1,"['LDLR', 4, 1, 0, 0, nan]",-9.206954831836788,3
38,-61.66142970381274,FBXO33,22,1,"['FBXO33', 7, 0, 20, 84, inf]",-61.66142970381274,3
39,-52.9246012130713,0,22,0,"['FBXO33', 0, 0, 20, 84, nan]",-52.9246012130713,3
40,-8.696129208070797,0,22,1,"['FBXO33', 7, 0, 0, 0, nan]",-8.696129208070797,3
41,-36.65865380561476,OR2AT4,21,1,"['OR2AT4', 7, 0, 11, 40, inf]",-36.65865380561476,3
42,-26.11935932107135,0,21,0,"['OR2AT4', 0, 0, 11, 40, nan]",-26.11935932107135,3
43,-8.408447135619017,0,21,1,"['OR2AT4', 7, 0, 0, 0, nan]",-8.408447135619017,3
44,-7.545400918263673,0,19,1,"['FAM9A', 5, 0, 0, 0, nan]",-7.545400918263673,3
45,-8.105016706199095,0,18,1,"['GGT6', 6, 1, 0, 0, nan]",-8.105016706199095,3
46,-17.715307005595335,0,17,1,"['CHIC2', 12, 12, 0, 0, nan]",-17.715307005595335,3
47,-8.579474685794212,0,16,1,"['CCPG1', 9, 3, 0, 0, nan]",-8.579474685794212,3
48,-186.52512123647588,CYP4X1,16,1,"['CYP4X1', 8, 1, 68, 292, 34.35294]",-186.52512123647588,3
49,-174.05766005658913,TFR2,17,0,"['TFR2', 6, 0, 62, 292, inf]",-174.05766005658913,3
50,-162.40104178793104,ATAD1,18,0,"['ATAD1', 3, 96, 59, 196, 0.10381356]",-162.40104178793104,3
51,-140.25364584449375,PIK3R1,19,0,"['PIK3R1', 25, 33, 34, 163, 3.6319072]",-140.25364584449375,3
52,-91.79067620402589,ELAVL2,20,0,"['ELAVL2', 5, 0, 29, 163, inf]",-91.79067620402589,3
53,-82.28943776933387,SOX17,21,0,"['SOX17', 5, 0, 24, 163, inf]",-82.28943776933387,3
54,-73.72355041363423,RSF1,22,0,"['RSF1', 5, 1, 19, 162, 42.63158]",-73.72355041363423,3
55,-62.106712167839454,TESMIN,23,0,"['TESMIN', 5, 1, 14, 161, 57.5]",-62.106712167839454,3
56,-52.23760705181656,0,23,0,"['TESMIN', 0, 0, 14, 161, nan]",-52.23760705181656,3
57,-9.389276388630742,0,23,1,"['TESMIN', 5, 1, 0, 0, nan]",-9.389276388630742,3
58,-9.10159431617896,0,22,1,"['RSF1', 5, 1, 0, 0, nan]",-9.10159431617896,3
59,-8.120765063167235,0,21,1,"['SOX17', 5, 0, 0, 0, nan]",-8.120765063167235,3
60,-7.833082990715455,0,20,1,"['ELAVL2', 5, 0, 0, 0, nan]",-7.833082990715455,3
61,-44.47542970312386,0,19,1,"['PIK3R1', 25, 33, 0, 0, nan]",-44.47542970312386,3
62,-15.724250122425872,0,18,1,"['ATAD1', 3, 96, 0, 0, nan]",-15.724250122425872,3
63,-7.1241874531873695,0,17,1,"['TFR2', 6, 0, 0, 0, nan]",-7.1241874531873695,3
64,-7.780966989576439,0,16,1,"['CYP4X1', 8, 1, 0, 0, nan]",-7.780966989576439,3
65,-86.34217164975625,FAM47C,15,1,"['FAM47C', 7, 0, 33, 111, inf]",-86.34217164975625,3
66,-75.73252400281159,ABCA6,16,0,"['ABCA6', 7, 0, 26, 111, inf]",-75.73252400281159,3
67,-67.05108279022608,KCNA4,17,0,"['KCNA4', 5, 0, 21, 111, inf]",-67.05108279022608,3
68,-59.515625929758926,ILF3,18,0,"['ILF3', 4, 0, 17, 111, inf]",-59.515625929758926,3
69,-52.34023875927077,ZNF704,19,0,"['ZNF704', 8, 99, 9, 12, 0.107744105]",-52.34023875927077,3
70,-18.98381833105884,0,19,0,"['ZNF704', 0, 0, 9, 12, nan]",-18.98381833105884,3
71,-29.05189735482765,CARMIL1,20,1,"['CARMIL1', 4, 1, 4, 98, 98.0]",-29.05189735482765,3
72,-20.26219918255946,0,20,0,"['CARMIL1', 0, 0, 4, 98, nan]",-20.26219918255946,3
73,-8.343908614481444,0,20,1,"['CARMIL1', 4, 1, 0, 0, nan]",-8.343908614481444,3
74,-7.075397289017937,0,18,1,"['ILF3', 4, 0, 0, 0, nan]",-7.075397289017937,3
75,-6.970036773360111,0,17,1,"['KCNA4', 5, 0, 0, 0, nan]",-6.970036773360111,3
76,-6.970036773360111,0,16,1,"['ABCA6', 7, 0, 0, 0, nan]",-6.970036773360111,3
77,-6.682354700908331,0,15,1,"['FAM47C', 7, 0, 0, 0, nan]",-6.682354700908331,3
78,-13.37242027925872,0,13,1,"['SRPX2', 9, 6, 0, 0, nan]",-13.37242027925872,3
79,-5.531626411101208,0,12,1,"['NDUFB10', 5, 0, 0, 0, nan]",-5.531626411101208,3
80,-79.35386184859993,KRT17,12,1,"['KRT17', 1, 30, 38, 63, 0.055263158]",-79.35386184859993,3
81,-67.53282740175513,CCBE1,13,0,"['CCBE1', 7, 0, 31, 63, inf]",-67.53282740175513,3
82,-60.613367490997206,CACNG5,14,0,"['CACNG5', 6, 0, 25, 63, inf]",-60.613367490997206,3
83,-54.08600779024005,TACC2,15,0,"['TACC2', 5, 0, 20, 63, inf]",-54.08600779024005,3
84,-47.1358029661982,MYOG,16,0,"['MYOG', 6, 1, 14, 62, 26.57143]",-47.1358029661982,3
85,-39.26764482375641,C8orf76,17,0,"['C8orf76', 7, 6, 7, 56, 9.333333]",-39.26764482375641,3
86,-26.002782383745284,0,17,0,"['C8orf76', 0, 0, 7, 56, nan]",-26.002782383745284,3
87,-11.246702892376168,0,17,1,"['C8orf76', 7, 6, 0, 0, nan]",-11.246702892376168,3
88,-7.529652561295534,0,16,1,"['MYOG', 6, 1, 0, 0, nan]",-7.529652561295534,3
89,-6.39467262845655,0,15,1,"['TACC2', 5, 0, 0, 0, nan]",-6.39467262845655,3
90,-6.261141235832027,0,14,1,"['CACNG5', 6, 0, 0, 0, nan]",-6.261141235832027,3
91,-6.106990556004769,0,13,1,"['CCBE1', 7, 0, 0, 0, nan]",-6.106990556004769,3
92,-7.867001326918245,0,12,1,"['KRT17', 1, 30, 0, 0, nan]",-7.867001326918245,3
93,-8.963595451430116,0,10,1,"['YIPF6', 9, 3, 0, 0, nan]",-8.963595451430116,3
94,-7.540259818629859,0,9,1,"['MTOR', 0, 105, 0, 0, nan]",-7.540259818629859,3
95,-9.43075412854362,0,8,1,"['PRR23C', 11, 6, 0, 0, nan]",-9.43075412854362,3
96,-25.0003028179574,PXDNL,8,1,"['PXDNL', 0, 11, 19, 10, 0.0]",-25.0003028179574,3
97,-16.801840181686217,SYNE1,9,0,"['SYNE1', 0, 6, 19, 4, 0.0]",-16.801840181686217,3
98,-10.303369796915112,0,9,0,"['SYNE1', 0, 0, 19, 4, nan]",-10.303369796915112,3
99,-4.822730873573122,0,9,1,"['SYNE1', 0, 6, 0, 0, nan]",-4.822730873573122,3
100,-5.074045301854026,0,8,1,"['PXDNL', 0, 11, 0, 0, nan]",-5.074045301854026,3
101,-23.491256198467823,NCOA2,7,1,"['NCOA2', 8, 0, 10, 17, inf]",-23.491256198467823,3
102,-17.407326423687742,ZNF607,8,0,"['ZNF607', 5, 0, 5, 17, inf]",-17.407326423687742,3
103,-10.033387301562732,0,8,0,"['ZNF607', 0, 0, 5, 17, nan]",-10.033387301562732,3
104,-4.380898121294083,0,8,1,"['ZNF607', 5, 0, 0, 0, nan]",-4.380898121294083,3
105,-4.498681156950465,0,7,1,"['NCOA2', 8, 0, 0, 0, nan]",-4.498681156950465,3
106,-13.166705238069287,ZNF831,6,1,"['ZNF831', 0, 5, 15, 3, 0.0]",-13.166705238069287,3
107,-6.172657590522139,0,6,0,"['ZNF831', 0, 0, 15, 3, nan]",-6.172657590522139,3
108,-3.805533976390522,0,6,1,"['ZNF831', 0, 5, 0, 0, nan]",-3.805533976390522,3
109,-396.8197620568098,RBM14,5,1,"['RBM14', 15, 2, 170, 517, 22.808825]",-396.8197620568098,3
110,-380.1913825603173,ZBTB24,6,0,"['ZBTB24', 8, 0, 162, 517, inf]",-380.1913825603173,3
111,-370.2193887959987,GPR3,7,0,"['GPR3', 7, 0, 155, 517, inf]",-370.2193887959987,3
112,-360.1227156677733,SMPD3,8,0,"['SMPD3', 7, 0, 148, 517, inf]",-360.1227156677733,3
113,-350.3650792503094,FAM78B,9,0,"['FAM78B', 12, 5, 136, 512, 9.035295]",-350.3650792503094,3
114,-328.9188862713373,APC,10,0,"['APC', 1, 68, 135, 444, 0.048366014]",-328.9188862713373,3
115,-311.8430309511048,TTC7B,11,0,"['TTC7B', 9, 1, 126, 443, 31.642859]",-311.8430309511048,3
116,-300.2255986356272,PRKN,12,0,"['PRKN', 6, 0, 120, 443, inf]",-300.2255986356272,3
117,-291.1276339307668,ZNF619,13,0,"['ZNF619', 6, 0, 114, 443, inf]",-291.1276339307668,3
118,-281.7795762923796,CRIPAK,14,0,"['CRIPAK', 6, 0, 108, 443, inf]",-281.7795762923796,3
119,-272.7762235770841,RIDA,15,0,"['RIDA', 13, 9, 95, 434, 6.59883]",-272.7762235770841,3
120,-249.088525773382,CFAP69,16,0,"['CFAP69', 10, 5, 85, 429, 10.094118]",-249.088525773382,3
121,-231.28012836337268,0,16,0,"['CFAP69', 0, 0, 85, 429, nan]",-231.28012836337268,3
122,-11.382835066700746,0,16,1,"['CFAP69', 10, 5, 0, 0, nan]",-11.382835066700746,3
123,-18.21257966295662,0,15,1,"['RIDA', 13, 9, 0, 0, nan]",-18.21257966295662,3
124,-6.261141235832027,0,14,1,"['CRIPAK', 6, 0, 0, 0, nan]",-6.261141235832027,3
125,-5.973459163380246,0,13,1,"['ZNF619', 6, 0, 0, 0, nan]",-5.973459163380246,3
126,-5.685777090928465,0,12,1,"['PRKN', 6, 0, 0, 0, nan]",-5.685777090928465,3
127,-6.4479171429753634,0,11,1,"['TTC7B', 9, 1, 0, 0, nan]",-6.4479171429753634,3
128,-8.091756482126799,0,10,1,"['APC', 1, 68, 0, 0, nan]",-8.091756482126799,3
129,-9.690265324028708,0,9,1,"['FAM78B', 12, 5, 0, 0, nan]",-9.690265324028708,3
130,-4.668580193745864,0,8,1,"['SMPD3', 7, 0, 0, 0, nan]",-4.668580193745864,3
131,-4.380898121294083,0,7,1,"['GPR3', 7, 0, 0, 0, nan]",-4.380898121294083,3
132,-4.210999084498685,0,6,1,"['ZBTB24', 8, 0, 0, 0, nan]",-4.210999084498685,3
133,-5.597293445618576,0,5,1,"['RBM14', 15, 2, 0, 0, nan]",-5.597293445618576,3
134,-64.95772822496522,ST8SIA6,4,1,"['ST8SIA6', 4, 0, 14, 331, inf]",-64.95772822496522,3
135,-56.75438107415007,OR8H1,5,0,"['OR8H1', 3, 1, 11, 330, 89.99999]",-56.75438107415007,3
136,-47.48884594880469,SLC24A1,6,0,"['SLC24A1', 3, 2, 8, 328, 61.500004]",-47.48884594880469,3
137,-37.168953348122166,ZNF777,7,0,"['ZNF777', 2, 0, 6, 328, inf]",-37.168953348122166,3
138,-30.37221740493513,PSD4,8,0,"['PSD4', 3, 6, 3, 322, 53.666664]",-30.37221740493513,3
139,-17.536328702402628,OR2B6,9,0,"['OR2B6', 2, 2, 1, 320, 320.0]",-17.536328702402628,3
140,-9.34140902820797,0,9,0,"['OR2B6', 0, 0, 1, 320, nan]",-9.34140902820797,3
141,-5.074045301854028,0,9,1,"['OR2B6', 2, 2, 0, 0, nan]",-5.074045301854028,3
142,-5.921343162241232,0,8,1,"['PSD4', 3, 6, 0, 0, nan]",-5.921343162241232,3
143,-3.4000688682823568,0,7,1,"['ZNF777', 2, 0, 0, 0, nan]",-3.4000688682823568,3
144,-4.498681156950466,0,6,1,"['SLC24A1', 3, 2, 0, 0, nan]",-4.498681156950466,3
145,-3.805533976390522,0,5,1,"['OR8H1', 3, 1, 0, 0, nan]",-3.805533976390522,3
146,-3.0478482746930045,0,4,1,"['ST8SIA6', 4, 0, 0, 0, nan]",-3.0478482746930045,3
147,-39.69288677876713,MARK1,3,1,"['MARK1', 8, 0, 22, 29, inf]",-39.69288677876713,3
148,-34.95565103715763,HCN1,4,0,"['HCN1', 7, 1, 15, 28, 13.066668]",-34.95565103715763,3
149,-26.54109841281704,ERCC4,5,0,"['ERCC4', 14, 12, 1, 16, 18.666666]",-26.54109841281704,3
150,-5.252452959326846,0,5,0,"['ERCC4', 0, 0, 1, 16, nan]",-5.252452959326846,3
151,-15.587722928288516,CSMD3,6,1,"['CSMD3', 1, 9, 13, 3, 0.025641024]",-15.587722928288516,3
152,-6.03912619789762,0,6,0,"['CSMD3', 0, 0, 13, 3, nan]",-6.03912619789762,3
153,-5.009506780716459,0,6,1,"['CSMD3', 1, 9, 0, 0, nan]",-5.009506780716459,3
154,-4.210999084498686,0,4,1,"['HCN1', 7, 1, 0, 0, nan]",-4.210999084498686,3
155,-3.347952867143342,0,3,1,"['MARK1', 8, 0, 0, 0, nan]",-3.347952867143342,3
156,-105.88667923034905,TMEM67,2,1,"['TMEM67', 13, 0, 63, 84, inf]",-105.88667923034905,3
157,-96.5258791903588,THAP12,3,0,"['THAP12', 15, 2, 48, 82, 12.812501]",-96.5258791903588,3
